trial_index,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,objective_mean,objective_std,best_objective_so_far,total_reward_mean,total_reward_std,late_order_fraction_mean,n_valid_replications,best_training_reward,best_training_episode,best_training_seed,q_table_size,trial_dir
62,0.06456088391209337,0.9124551076232088,0.08,175.214912,758.004,0.9974774583245799,0.08,-180.2,172.96165278272906,-346.2,180.2,172.96165278272906,0.45100735051379043,10,1197.0,718,930345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_062
63,0.025564333597403125,0.9280969796754197,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-316.2,258.70137224220514,-346.2,316.2,258.70137224220514,0.4266394493827693,10,1269.0,385,597345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_063
64,0.02497393727285244,0.9222532699288116,0.035347326429028825,175.214912,758.004,0.9966630475220095,0.035347326429028825,-88.2,289.0001153402307,-346.2,88.2,289.0001153402307,0.46733272984529906,10,1182.0,934,1146345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_064
65,0.027444222631775365,0.9666852704046124,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-304.2,222.78679394334745,-346.2,304.2,222.78679394334745,0.4288735666082076,10,1202.0,934,1146345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_065
66,0.02731597695548397,0.8896125217782284,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-336.2,239.3829103711829,-346.2,336.2,239.3829103711829,0.42311017553036906,10,1203.0,126,338345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_066
67,0.008899567204278293,0.9529965546819857,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-346.2,239.83735229433208,-346.2,346.2,239.83735229433208,0.4213352959098674,10,1169.0,385,597345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_067
68,0.004776346849564376,0.8,0.0271866803106592,175.214912,758.004,0.9964014621921973,0.0271866803106592,-94.2,296.0903765932137,-346.2,94.2,296.0903765932137,0.46645754173624754,10,1177.0,718,930345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_068
69,0.010516362398092907,0.9774095765013031,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-346.2,239.83735229433208,-346.2,346.2,239.83735229433208,0.4213352959098674,10,1223.0,126,338345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_069
70,0.011049497860317729,0.9137254620913557,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-346.2,239.83735229433208,-346.2,346.2,239.83735229433208,0.4213352959098674,10,1223.0,126,338345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_070
71,0.01275920198293966,0.99,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-178.2,190.05543051085564,-346.2,178.2,190.05543051085564,0.4514384872460491,10,1183.0,126,338345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_071
72,0.009608499754274143,0.9100814088199761,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-304.2,224.59484509766568,-346.2,304.2,224.59484509766568,0.42889419646348914,10,1215.0,598,810345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_072
73,0.029766396824317896,0.9467561794002173,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-112.2,290.400795836069,-346.2,112.2,290.400795836069,0.46321730321476123,10,1129.0,668,880345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_073
74,0.011471507588229204,0.816124850170405,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-122.2,262.57561873783243,-346.2,122.2,262.57561873783243,0.4613724419680244,10,1203.0,126,338345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_074
75,0.06851795682622751,0.9269522956141226,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-298.2,228.93220733561182,-346.2,298.2,228.93220733561182,0.4299533008102169,10,1237.0,718,930345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_075
76,0.004975068055641197,0.9293728628695143,0.036607299372913744,175.214912,758.004,0.9966979561558048,0.036607299372913744,-86.2,266.0863686015418,-346.2,86.2,266.0863686015418,0.4679057668248857,10,1089.0,668,880345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_076
77,0.02612326880327432,0.99,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-136.2,267.20312706087685,-346.2,136.2,267.20312706087685,0.4588666326224423,10,1117.0,718,930345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_077
78,0.027345527973983697,0.8373106710689564,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-326.2,238.7601306751192,-346.2,326.2,238.7601306751192,0.4248782512556821,10,1135.0,598,810345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_078
79,0.01610265865903904,0.8,0.08,175.214912,758.004,0.9974774583245799,0.08,-120.2,211.7025166490837,-346.2,120.2,211.7025166490837,0.4618849939944626,10,1049.0,668,880345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_079
80,0.043165158086940325,0.99,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-202.2,173.9711342595534,-346.2,202.2,173.9711342595534,0.4471159461325643,10,1269.0,385,597345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_080
81,0.009543894759347945,0.99,0.019700642847473988,175.214912,758.004,0.9960805969768816,0.019700642847473988,-46.2,214.4910254532809,-346.2,46.2,214.4910254532809,0.4751603131019227,10,1183.0,126,338345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_081
82,0.026114349920105036,0.8707088223750679,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-328.2,246.15478418624687,-346.2,328.2,246.15478418624687,0.42455300393822915,10,1157.0,718,930345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_082
83,0.006786160308571062,0.8636329463742356,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-140.2,266.88357844656616,-346.2,140.2,266.88357844656616,0.458193030974824,10,1197.0,718,930345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_083
84,0.07203817625224086,0.8,0.0506894076740213,175.214912,758.004,0.997022403548055,0.0506894076740213,-82.2,271.062436431986,-346.2,82.2,271.062436431986,0.4685660964155624,10,1137.0,718,930345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_084
