trial_index,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,objective_mean,objective_std,best_objective_so_far,total_reward_mean,total_reward_std,late_order_fraction_mean,n_valid_replications,best_training_reward,best_training_episode,best_training_seed,q_table_size,trial_dir
20,0.01723796619273272,0.835867336831115,0.0005,175.214912,120.0,0.9924279113496888,0.0005,-310.2,235.85343848340315,-342.2,310.2,235.85343848340315,0.42765744717102183,10,1117.0,718,930345,25,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_020
21,0.0038557762359440924,0.41855708990666596,0.08,175.214912,120.0,0.9974774583245799,0.08,-330.2,245.11258184307422,-342.2,330.2,245.11258184307422,0.42419068509764946,10,1122.0,934,1146345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_021
22,0.01825131441861746,0.8370914371823472,0.07028789091475222,175.214912,120.0,0.9973483660646136,0.07028789091475222,-116.2,193.1543999556371,-342.2,116.2,193.1543999556371,0.46263650777174864,10,1135.0,598,810345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_022
23,0.0038081227571753373,0.5844401092229115,0.08,175.214912,120.0,0.9974774583245799,0.08,-114.2,282.2263866709372,-342.2,114.2,282.2263866709372,0.4628291945755634,10,1189.0,518,730345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_023
24,0.002102438135791355,0.35935377417417874,0.07460545305186125,175.214912,120.0,0.9974078238286652,0.07460545305186125,-332.2,242.83364218694612,-342.2,332.2,242.83364218694612,0.4238348132115285,10,1147.0,633,845345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_024
25,0.013829521309843579,0.938623260422464,0.0005,175.214912,120.0,0.9924279113496888,0.0005,-332.2,242.83364218694612,-342.2,332.2,242.83364218694612,0.4238348132115285,10,1183.0,126,338345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_025
26,0.0001,0.36035963217413763,0.04320612860358037,175.214912,120.0,0.9968631572760497,0.04320612860358037,-78.2,169.9181502305677,-342.2,78.2,169.9181502305677,0.46932644476021157,10,1009.0,518,730345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_026
27,0.004560114145647116,0.31181742866519424,0.08,175.214912,120.0,0.9974774583245799,0.08,-120.2,264.0037036777241,-342.2,120.2,264.0037036777241,0.46166321166146773,10,1147.0,633,845345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_027
28,0.015455757642946077,0.8719511327798988,0.0005,175.214912,120.0,0.9924279113496888,0.0005,-332.2,242.83364218694612,-342.2,332.2,242.83364218694612,0.4238348132115285,10,1223.0,126,338345,25,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_028
29,0.05064844284326126,0.8234182862401397,0.0005,175.214912,120.0,0.9924279113496888,0.0005,-88.2,171.68757154267814,-342.2,88.2,171.68757154267814,0.4675509726876686,10,1215.0,598,810345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_029
